user_id,agent_name,input_summary,output_status,risk_score,timestamp
REF_0885,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0886,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0887,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0888,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0889,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0890,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0891,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0892,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0893,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0894,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0895,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0896,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0897,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0898,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0899,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0900,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0901,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0902,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0903,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0904,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0905,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0906,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.531329
REF_0907,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0908,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0909,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0910,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0911,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0912,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0913,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0914,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0915,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0916,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0917,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0918,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0919,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0920,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0921,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0922,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0923,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0924,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0925,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0926,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0927,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0928,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0929,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0930,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0931,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0932,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0933,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0934,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0935,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0936,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0937,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0938,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0939,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0940,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0941,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0942,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0943,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0944,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0945,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0946,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0947,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0948,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0949,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0950,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532320
REF_0951,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0952,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0953,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0954,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0955,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0956,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0957,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0958,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0959,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0960,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0961,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0962,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0963,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0964,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0965,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0966,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0967,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0968,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0969,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0970,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0971,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0972,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0973,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0974,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0975,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0976,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0977,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0978,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0979,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0980,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0981,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0982,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0983,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0984,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0985,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0986,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0987,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0988,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0989,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0990,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0991,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0992,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0993,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0994,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0995,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0996,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0997,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0998,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
REF_0999,EligibilityAgent,...,FAIL,0,2026-02-06T11:14:03.532857
