user_id,final_status,rejection_stage,primary_reason,fraud_flag,category,data_source
REF_0557,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0558,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0559,REJECTED,EligibilityAgent,Total obligations (₹47979) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0560,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0561,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0562,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0563,REJECTED,EligibilityAgent,Total obligations (₹48107) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0564,REJECTED,EligibilityAgent,Total obligations (₹25687) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0565,REJECTED,EligibilityAgent,Total obligations (₹97279) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0566,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0567,REJECTED,EligibilityAgent,Total obligations (₹71195) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0568,REJECTED,EligibilityAgent,Total obligations (₹27790) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0569,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0570,REJECTED,EligibilityAgent,Total obligations (₹25216) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0571,REJECTED,EligibilityAgent,Total obligations (₹30217) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0572,REJECTED,EligibilityAgent,Total obligations (₹26247) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0573,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0574,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0575,REJECTED,EligibilityAgent,Total obligations (₹81494) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0576,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0577,REJECTED,EligibilityAgent,Total obligations (₹36220) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0578,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0579,REJECTED,EligibilityAgent,Total obligations (₹88020) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0580,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0581,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0582,REJECTED,EligibilityAgent,Total obligations (₹49909) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0583,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0584,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0585,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0586,REJECTED,EligibilityAgent,Total obligations (₹35440) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0587,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0588,REJECTED,EligibilityAgent,Total obligations (₹18545) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0589,REJECTED,EligibilityAgent,Total obligations (₹37019) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0590,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0591,REJECTED,EligibilityAgent,Total obligations (₹22636) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0592,REJECTED,EligibilityAgent,Total obligations (₹130409) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0593,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0594,REJECTED,EligibilityAgent,Total obligations (₹44993) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0595,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0596,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0597,REJECTED,EligibilityAgent,Total obligations (₹27588) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0598,REJECTED,EligibilityAgent,Total obligations (₹61976) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0599,REJECTED,EligibilityAgent,Total obligations (₹30461) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0600,REJECTED,EligibilityAgent,Total obligations (₹26036) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0601,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0602,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0603,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0604,REJECTED,EligibilityAgent,Total obligations (₹68866) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0605,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0606,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0607,REJECTED,EligibilityAgent,Total obligations (₹40590) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0608,REJECTED,EligibilityAgent,Total obligations (₹129437) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0609,REJECTED,EligibilityAgent,Total obligations (₹24956) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0610,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0611,REJECTED,EligibilityAgent,Total obligations (₹45582) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0612,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0613,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0614,REJECTED,EligibilityAgent,Total obligations (₹107742) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0615,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0616,REJECTED,EligibilityAgent,Total obligations (₹113444) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0617,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0618,REJECTED,EligibilityAgent,Total obligations (₹30456) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0619,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0620,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0621,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0622,REJECTED,EligibilityAgent,Total obligations (₹36278) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0623,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0624,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0625,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0626,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0627,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0628,REJECTED,EligibilityAgent,Total obligations (₹97255) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0629,REJECTED,EligibilityAgent,Total obligations (₹53042) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0630,REJECTED,EligibilityAgent,Total obligations (₹32589) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0631,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0632,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0633,REJECTED,EligibilityAgent,Total obligations (₹78058) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0634,REJECTED,EligibilityAgent,Total obligations (₹34516) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0635,REJECTED,EligibilityAgent,Total obligations (₹28283) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0636,REJECTED,EligibilityAgent,Total obligations (₹28547) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0637,REJECTED,EligibilityAgent,Total obligations (₹63505) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0638,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0639,REJECTED,EligibilityAgent,Total obligations (₹38889) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0640,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0641,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0642,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0643,REJECTED,EligibilityAgent,Total obligations (₹29957) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0644,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0645,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0646,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0647,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0648,REJECTED,EligibilityAgent,Total obligations (₹696777) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0649,REJECTED,EligibilityAgent,Total obligations (₹69747) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0650,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0651,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0652,REJECTED,EligibilityAgent,Total obligations (₹128023) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0653,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0654,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0655,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0656,REJECTED,EligibilityAgent,Total obligations (₹106167) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0657,REJECTED,EligibilityAgent,Total obligations (₹44331) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0658,REJECTED,EligibilityAgent,Total obligations (₹28010) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0659,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0660,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0661,REJECTED,EligibilityAgent,Total obligations (₹21741) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0662,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0663,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0664,REJECTED,EligibilityAgent,Total obligations (₹38270) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0665,REJECTED,EligibilityAgent,Total obligations (₹83077) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0666,REJECTED,EligibilityAgent,Total obligations (₹47871) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0667,REJECTED,EligibilityAgent,Total obligations (₹34356) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0668,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0669,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0670,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0671,REJECTED,EligibilityAgent,Total obligations (₹36132) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0672,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0673,REJECTED,EligibilityAgent,Total obligations (₹104379) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0674,REJECTED,EligibilityAgent,Total obligations (₹24939) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0675,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0676,REJECTED,EligibilityAgent,Total obligations (₹40132) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0677,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0678,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0679,REJECTED,EligibilityAgent,Total obligations (₹77889) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0680,REJECTED,EligibilityAgent,Total obligations (₹39566) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0681,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0682,REJECTED,EligibilityAgent,Total obligations (₹123024) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0683,REJECTED,EligibilityAgent,Total obligations (₹23926) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0684,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0685,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0686,REJECTED,EligibilityAgent,Total obligations (₹77368) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0687,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0688,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0689,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0690,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0691,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0692,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0693,REJECTED,EligibilityAgent,Total obligations (₹87187) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0694,REJECTED,EligibilityAgent,Total obligations (₹38752) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0695,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0696,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0697,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0698,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0699,REJECTED,EligibilityAgent,Total obligations (₹28808) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0700,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0701,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0702,REJECTED,EligibilityAgent,Total obligations (₹39853) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0703,REJECTED,EligibilityAgent,Total obligations (₹35006) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0704,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0705,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0706,REJECTED,EligibilityAgent,Total obligations (₹49081) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0707,REJECTED,EligibilityAgent,Total obligations (₹37064) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0708,REJECTED,EligibilityAgent,Total obligations (₹51670) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0709,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0710,REJECTED,EligibilityAgent,Total obligations (₹105466) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0711,REJECTED,EligibilityAgent,Total obligations (₹49081) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0712,REJECTED,EligibilityAgent,Total obligations (₹46487) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0713,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0714,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0715,REJECTED,EligibilityAgent,Total obligations (₹80554) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0716,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0717,REJECTED,EligibilityAgent,Total obligations (₹29908) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0718,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0719,REJECTED,EligibilityAgent,Total obligations (₹75052) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0720,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0721,REJECTED,EligibilityAgent,Total obligations (₹41232) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0722,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0723,REJECTED,EligibilityAgent,Total obligations (₹34056) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0724,REJECTED,EligibilityAgent,Total obligations (₹102673) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0725,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0726,REJECTED,EligibilityAgent,Total obligations (₹42129) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0727,REJECTED,EligibilityAgent,Total obligations (₹122269) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0728,REJECTED,EligibilityAgent,Total obligations (₹42386) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0729,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0730,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0731,REJECTED,EligibilityAgent,Total obligations (₹94147) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0732,REJECTED,EligibilityAgent,Total obligations (₹102085) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0733,REJECTED,EligibilityAgent,Total obligations (₹34602) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0734,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0735,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0736,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0737,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0738,REJECTED,EligibilityAgent,Total obligations (₹73967) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0739,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0740,REJECTED,EligibilityAgent,Total obligations (₹22485) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0741,REJECTED,EligibilityAgent,Total obligations (₹30833) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0742,REJECTED,EligibilityAgent,Total obligations (₹54129) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0743,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0744,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0745,REJECTED,EligibilityAgent,Total obligations (₹76550) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0746,REJECTED,EligibilityAgent,Total obligations (₹53491) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0747,REJECTED,EligibilityAgent,Total obligations (₹30925) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0748,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0749,REJECTED,EligibilityAgent,Total obligations (₹18824) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0750,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0751,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0752,REJECTED,EligibilityAgent,Total obligations (₹104666) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0753,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0754,REJECTED,EligibilityAgent,Total obligations (₹51955) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0755,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0756,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0757,REJECTED,EligibilityAgent,Total obligations (₹34826) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0758,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0759,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0760,REJECTED,EligibilityAgent,Total obligations (₹76907) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0761,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0762,REJECTED,EligibilityAgent,Total obligations (₹53177) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0763,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0764,REJECTED,EligibilityAgent,Total obligations (₹16190) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0765,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0766,REJECTED,EligibilityAgent,Total obligations (₹34369) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0767,REJECTED,EligibilityAgent,Total obligations (₹41237) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0768,REJECTED,EligibilityAgent,Total obligations (₹34254) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0769,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0770,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0771,REJECTED,EligibilityAgent,Total obligations (₹42896) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0772,REJECTED,EligibilityAgent,Total obligations (₹31792) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0773,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
